,name_buy,link_buy,price_buy,seller_buy,year_buy,body_buy,mileage_buy,engine_buy,BHP_buy,transmission_buy,fuel_buy,owners_buy,brand_buy,postcode_buy
486,Suzuki Splash,https://www.autotrader.co.uk/car-details/202304045968929,3495,4.6 (10 reviews) northampton (15 miles),2010.0,MPV,47536.0,1.2,,Manual,Petrol,2.0,Suzuki,MK3 6JS
487,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202303074987366,2395,dunstable (13 miles),2010.0,Hatchback,96000.0,1.2,84.0,Manual,Petrol,6.0,Vauxhall,MK3 6JS
488,Honda FIT,https://www.autotrader.co.uk/car-details/202303075010902,5295,luton (15 miles),2010.0,Hatchback,26758.0,,,Automatic,Petrol,,Honda,MK3 6JS
489,BMW X5,https://www.autotrader.co.uk/car-details/202305087149211,9998,aylesbury (14 miles),2010.0,SUV,107000.0,3.0,,Automatic,Diesel,5.0,BMW,MK3 6JS
490,Toyota IQ,https://www.autotrader.co.uk/car-details/202305107219124,5977,5.0 (21 reviews) bedford (14 miles),2010.0,Hatchback,49000.0,1.0,,Automatic,Petrol,2.0,Toyota,MK3 6JS
491,BMW 3 Series,https://www.autotrader.co.uk/car-details/202305187512778,5890,northampton (18 miles),2010.0,Coupe,150976.0,2.0,,Automatic,Diesel,4.0,BMW,MK3 6JS
492,Jeep Grand Cherokee,https://www.autotrader.co.uk/car-details/202301083065744,8250,towcester (14 miles),2010.0,SUV,49250.0,3.0,215.0,Automatic,Diesel,,Jeep,MK3 6JS
493,Ford Focus,https://www.autotrader.co.uk/car-details/202305046985441,6994,4.4 (105 reviews) aylesbury (14 miles),2010.0,Estate,38867.0,2.0,143.0,Manual,Petrol,,Ford,MK3 6JS
494,Ford S-Max,https://www.autotrader.co.uk/car-details/202305237670216,3995,northampton (16 miles),2010.0,MPV,122000.0,2.0,,Manual,Diesel,2.0,Ford,MK3 6JS
495,Jaguar XF,https://www.autotrader.co.uk/car-details/202305117249237,6995,3.8 (155 reviews) shefford (16 miles),2010.0,Saloon,59843.0,3.0,237.0,Automatic,Diesel,2.0,Jaguar,MK3 6JS
496,Volvo XC90,https://www.autotrader.co.uk/car-details/202304256646827,8790,4.9 (259 reviews) bedford (14 miles),2010.0,SUV,115886.0,2.4,182.0,Automatic,Diesel,3.0,Volvo,MK3 6JS
497,Ford Kuga,https://www.autotrader.co.uk/car-details/202107235347209,4400,4.3 (13 reviews) luton (15 miles),2010.0,SUV,114200.0,2.0,,Manual,Diesel,,Ford,MK3 6JS
498,Ford Transit,https://www.autotrader.co.uk/car-details/202305217615512,3200,aylesbury (14 miles),2010.0,,120000.0,2.4,113.0,Manual,Diesel,,Ford,MK3 6JS
499,Mitsubishi L200,https://www.autotrader.co.uk/car-details/202210281168957,8450,4.9 (38 reviews) bedford (15 miles),2010.0,Pickup,99253.0,2.5,134.0,Automatic,Diesel,,Mitsubishi,MK3 6JS
500,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202301042947106,7595,4.4 (104 reviews) luton (17 miles),2010.0,Hatchback,48595.0,1.4,,Automatic,Petrol,,Volkswagen,MK3 6JS
501,Mercedes-Benz E Class,https://www.autotrader.co.uk/car-details/202304086108193,8295,milton keynes (2 miles),2010.0,Estate,97000.0,3.0,,Automatic,Diesel,,Mercedes-Benz,MK3 6JS
502,Volkswagen FOX,https://www.autotrader.co.uk/car-details/202304076066014,2495,4.7 (41 reviews) milton keynes (3 miles),2010.0,Hatchback,116950.0,1.2,,Manual,Petrol,,Volkswagen,MK3 6JS
503,Honda Cr-V,https://www.autotrader.co.uk/car-details/202304156312898,7789,4.6 (128 reviews) bedford (14 miles),2010.0,SUV,100421.0,2.0,,Automatic,Petrol,,Honda,MK3 6JS
504,Audi Q5,https://www.autotrader.co.uk/car-details/202208018338662,9490,4.7 (118 reviews) milton keynes (4 miles),2010.0,SUV,91018.0,2.0,,Automatic,Diesel,2.0,Audi,MK3 6JS
505,Mercedes-Benz E Class,https://www.autotrader.co.uk/car-details/202304035906397,7950,5.0 (180 reviews),2010.0,Convertible,119611.0,1.8,,Automatic,Petrol,4.0,Mercedes-Benz,MK3 6JS
506,Toyota Yaris,https://www.autotrader.co.uk/car-details/202305047000323,2995,4.6 (113 reviews) bedford (16 miles),2010.0,Hatchback,71000.0,1.3,99.0,Manual,Petrol,,Toyota,MK3 6JS
507,Audi TT,https://www.autotrader.co.uk/car-details/202303205415977,7295,5.0 (6 reviews) olney (11 miles),2010.0,Convertible,88974.0,2.0,,Manual,Diesel,7.0,Audi,MK3 6JS
508,BMW X6,https://www.autotrader.co.uk/car-details/202303125163822,9899,4.8 (42 reviews) luton (17 miles),2010.0,SUV,99000.0,3.0,,Automatic,Diesel,3.0,BMW,MK3 6JS
509,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202304166348806,3250,bedford (15 miles),2010.0,Hatchback,109700.0,1.6,,Manual,Diesel,3.0,Volkswagen,MK3 6JS
510,KIA Sportage,https://www.autotrader.co.uk/car-details/202305187513833,7495,3.8 (155 reviews) shefford (16 miles),2010.0,SUV,78609.0,2.0,136.0,Automatic,Diesel,4.0,KIA,MK3 6JS
511,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202302074020282,6625,4.9 (816 reviews),2010.0,Hatchback,53000.0,1.2,60.0,Manual,Petrol,2.0,Volkswagen,MK3 6JS
512,Peugeot 308 SW,https://www.autotrader.co.uk/car-details/202305137331829,2594,4.5 (80 reviews) luton (16 miles),2010.0,Estate,110000.0,1.6,110.0,Manual,Diesel,,Peugeot,MK3 6JS
513,BMW 1 Series,https://www.autotrader.co.uk/car-details/202305077109734,6450,5.0 (37 reviews) luton (17 miles),2010.0,Convertible,79000.0,2.0,,Automatic,Diesel,2.0,BMW,MK3 6JS
514,Mitsubishi Colt,https://www.autotrader.co.uk/car-details/202209049425951,2500,luton (17 miles),2010.0,Hatchback,43121.0,1.3,,Manual,Petrol,3.0,Mitsubishi,MK3 6JS
515,Renault Megane,https://www.autotrader.co.uk/car-details/202302234559732,7500,northampton (17 miles),2010.0,Coupe,115065.0,2.0,,Manual,Petrol,4.0,Renault,MK3 6JS
516,Land Rover Range Rover Sport,https://www.autotrader.co.uk/car-details/202203013050413,9999,4.9 (81 reviews),2010.0,SUV,82884.0,3.0,,Automatic,Diesel,2.0,Land,MK3 6JS
517,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304216523214,6000,4.0 (47 reviews) milton keynes (1 mile),2010.0,Hatchback,65323.0,1.4,94.0,Automatic,Petrol,2.0,Ford,MK3 6JS
518,Volkswagen Passat,https://www.autotrader.co.uk/car-details/202305147367321,2300,luton (17 miles),2010.0,Saloon,160000.0,2.0,,Automatic,Diesel,3.0,Volkswagen,MK3 6JS
519,Hyundai i10,https://www.autotrader.co.uk/car-details/202305016887490,2995,aylesbury (14 miles),2010.0,Hatchback,49800.0,1.2,,Manual,Petrol,3.0,Hyundai,MK3 6JS
520,Nissan Navara,https://www.autotrader.co.uk/car-details/202301293730666,7500,4.8 (321 reviews) leighton buzzard (7 miles),2010.0,Pickup,140000.0,2.5,188.0,Manual,Diesel,,Nissan,MK3 6JS
521,Peugeot 107,https://www.autotrader.co.uk/car-details/202304146294184,4711,5.0 (149 reviews),2010.0,Hatchback,29000.0,1.0,,Manual,Petrol,3.0,Peugeot,MK3 6JS
522,Toyota Yaris,https://www.autotrader.co.uk/car-details/202305247732481,3700,milton keynes (3 miles),2010.0,Hatchback,109000.0,,,Manual,Petrol,2.0,Toyota,MK3 6JS
523,Volvo V70,https://www.autotrader.co.uk/car-details/202304066025661,4895,buckingham (12 miles),2010.0,Estate,122000.0,2.0,,Manual,Diesel,3.0,Volvo,MK3 6JS
524,Land Rover Range Rover,https://www.autotrader.co.uk/car-details/202304146280266,9950,luton (17 miles),2010.0,SUV,84000.0,3.6,,Automatic,Diesel,2.0,Land,MK3 6JS
525,Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202304055994280,4850,luton (15 miles),2010.0,Hatchback,115481.0,2.0,,Manual,Diesel,,Volkswagen,MK3 6JS
526,Audi A5,https://www.autotrader.co.uk/car-details/202302134217406,5000,northampton (18 miles),2010.0,Coupe,107000.0,2.0,,Manual,Petrol,6.0,Audi,MK3 6JS
527,Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202302074034643,5995,4.5 (16 reviews) luton (17 miles),2010.0,Hatchback,114000.0,2.0,,Manual,Petrol,4.0,Volkswagen,MK3 6JS
528,Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202211111575694,7000,aylesbury (17 miles),2010.0,Hatchback,81000.0,1.4,,Manual,Petrol,3.0,Volkswagen,MK3 6JS
529,Jaguar XF,https://www.autotrader.co.uk/car-details/202206227055397,5250,4.8 (38 reviews) luton (15 miles),2010.0,Saloon,104980.0,3.0,,Automatic,Diesel,2.0,Jaguar,MK3 6JS
530,Peugeot 107,https://www.autotrader.co.uk/car-details/202305247740894,1972,4.9 (208 reviews),2010.0,Hatchback,112000.0,1.0,,Manual,Petrol,3.0,Peugeot,MK3 6JS
531,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304146300987,4745,5.0 (2 reviews) luton (16 miles),2010.0,Hatchback,64000.0,,81.0,Manual,Petrol,,Ford,MK3 6JS
532,Mercedes-Benz A Class,https://www.autotrader.co.uk/car-details/202305257785294,3185,4.9 (93 reviews) milton keynes (3 miles),2010.0,Hatchback,76203.0,1.5,95.0,Manual,Petrol,3.0,Mercedes-Benz,MK3 6JS
533,Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202304256636076,4995,buckingham (11 miles),2010.0,Hatchback,108855.0,2.0,,Manual,Diesel,4.0,Volkswagen,MK3 6JS
534,Honda Insight,https://www.autotrader.co.uk/car-details/202302104126903,5200,5.0 (69 reviews) wellingborough (15 miles),2010.0,Hatchback,112465.0,1.3,101.0,Automatic,Petrol Hybrid,4.0,Honda,MK3 6JS
535,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304296816243,3490,northampton (18 miles),2010.0,Saloon,167444.0,2.0,,Manual,Diesel,,BMW,MK3 6JS
536,Subaru Impreza,https://www.autotrader.co.uk/car-details/202302204448776,7995,5.0 (38 reviews) aylesbury (14 miles),2010.0,Hatchback,49169.0,2.0,,Manual,Diesel,,Subaru,MK3 6JS
537,Volkswagen Tiguan,https://www.autotrader.co.uk/car-details/202304106146446,8995,4.6 (27 reviews) leighton buzzard (9 miles),2010.0,SUV,44526.0,2.0,,Automatic,Diesel,,Volkswagen,MK3 6JS
538,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202304266692603,2690,4.7 (118 reviews) milton keynes (4 miles),2010.0,Hatchback,108170.0,1.4,89.0,Manual,Petrol,3.0,Vauxhall,MK3 6JS
539,MINI Convertible,https://www.autotrader.co.uk/car-details/202305147356466,6400,bedford (20 miles),2010.0,Convertible,38276.0,1.6,,Manual,Petrol,4.0,MINI,MK3 6JS
540,Land Rover Discovery 4,https://www.autotrader.co.uk/car-details/202305227639929,8495,northampton (20 miles),2010.0,SUV,124000.0,3.0,,Automatic,Diesel,2.0,Land,MK3 6JS
541,Fiat 500,https://www.autotrader.co.uk/car-details/202303315826251,7495,5.0 (4 reviews) tring (13 miles),2010.0,Hatchback,21626.0,1.2,,Automatic,Petrol,2.0,Fiat,MK3 6JS
542,BMW 1 Series,https://www.autotrader.co.uk/car-details/202301063018603,8995,4.9 (45 reviews) northampton (18 miles),2010.0,Convertible,35858.0,2.0,,Automatic,Diesel,2.0,BMW,MK3 6JS
543,Chrysler Grand Voyager,https://www.autotrader.co.uk/car-details/202305016883049,5400,leighton buzzard (6 miles),2010.0,MPV,129422.0,2.8,,Automatic,Diesel,3.0,Chrysler,MK3 6JS
544,Honda Cr-V,https://www.autotrader.co.uk/car-details/202303315843957,4200,bedford (15 miles),2010.0,SUV,163000.0,2.2,,Automatic,Diesel,,Honda,MK3 6JS
545,Land Rover Discovery 4,https://www.autotrader.co.uk/car-details/202211282087777,8000,leighton buzzard (8 miles),2010.0,SUV,150000.0,3.0,,Automatic,Diesel,4.0,Land,MK3 6JS
546,Jaguar XJ,https://www.autotrader.co.uk/car-details/202301133233246,8594,4.8 (284 reviews),2010.0,Saloon,136000.0,3.0,275.0,Automatic,Diesel,,Jaguar,MK3 6JS
547,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304306849875,4800,bedford (20 miles),2010.0,Saloon,160000.0,2.0,,Manual,Diesel,3.0,BMW,MK3 6JS
548,Audi TTS,https://www.autotrader.co.uk/car-details/202303195401175,7900,brackley (18 miles),2010.0,Coupe,116000.0,2.0,,Manual,Petrol,3.0,Audi,MK3 6JS
549,Volkswagen Tiguan,https://www.autotrader.co.uk/car-details/202305117266459,6450,4.6 (113 reviews) bedford (16 miles),2010.0,SUV,59500.0,2.0,138.0,Automatic,Diesel,,Volkswagen,MK3 6JS
550,Audi A1,https://www.autotrader.co.uk/car-details/202304176386601,7495,5.0 (168 reviews) northampton (18 miles),2010.0,Hatchback,78000.0,1.6,,Manual,Diesel,3.0,Audi,MK3 6JS
551,Nissan Qashqai,https://www.autotrader.co.uk/car-details/202305147350997,6195,5.0 (82 reviews) luton (13 miles),2010.0,SUV,67868.0,1.6,113.0,Manual,Petrol,,Nissan,MK3 6JS
552,Hyundai i10,https://www.autotrader.co.uk/car-details/202305087141186,4295,4.0 (18 reviews) northampton (18 miles),2010.0,Hatchback,24000.0,1.2,,Manual,Petrol,2.0,Hyundai,MK3 6JS
553,Smart Fortwo,https://www.autotrader.co.uk/car-details/202305057036458,4500,4.8 (76 reviews) bedford (12 miles),2010.0,Convertible,64000.0,1.0,,Automatic,Petrol,4.0,Smart,MK3 6JS
554,SKODA Octavia,https://www.autotrader.co.uk/car-details/202304076077095,5000,milton keynes (1 mile),2010.0,Hatchback,125000.0,2.0,,Automatic,Diesel,,SKODA,MK3 6JS
555,Honda Cr-V,https://www.autotrader.co.uk/car-details/202305227639416,8594,4.8 (130 reviews) luton (13 miles),2010.0,SUV,97326.0,2.0,148.0,Automatic,Petrol,,Honda,MK3 6JS
556,BMW X1,https://www.autotrader.co.uk/car-details/202302204454169,8500,luton (15 miles),2010.0,SUV,47250.0,2.0,,Automatic,Diesel,2.0,BMW,MK3 6JS
557,SKODA Fabia,https://www.autotrader.co.uk/car-details/202210120661251,5800,aylesbury (15 miles),2010.0,Estate,70000.0,1.2,,Manual,Diesel,3.0,SKODA,MK3 6JS
558,Land Rover Discovery,https://www.autotrader.co.uk/car-details/202302204442081,9490,4.1 (94 reviews) luton (15 miles),2010.0,SUV,127825.0,3.0,245.0,Automatic,Diesel,,Land,MK3 6JS
559,SKODA Yeti,https://www.autotrader.co.uk/car-details/202305117263843,4795,4.6 (9 reviews) towcester (14 miles),2010.0,SUV,119000.0,2.0,,Manual,Diesel,4.0,SKODA,MK3 6JS
560,Mercedes-Benz A Class,https://www.autotrader.co.uk/car-details/202302033919209,3250,4.7 (97 reviews) aylesbury (19 miles),2010.0,Hatchback,57000.0,2.0,109.0,Manual,Diesel,,Mercedes-Benz,MK3 6JS
561,SKODA Octavia,https://www.autotrader.co.uk/car-details/202304256673457,6884,leighton buzzard (9 miles),2010.0,Estate,61000.0,1.6,,Automatic,Diesel,2.0,SKODA,MK3 6JS
562,Ford Tourneo Connect,https://www.autotrader.co.uk/car-details/202210040413817,8489,4.8 (57 reviews),2010.0,MPV,79000.0,1.8,90.0,Manual,Diesel,,Ford,MK3 6JS
563,Mercedes-Benz E Class,https://www.autotrader.co.uk/car-details/202301083072426,7650,luton (15 miles),2010.0,Coupe,114000.0,3.0,,Automatic,Diesel,,Mercedes-Benz,MK3 6JS
564,SKODA Octavia,https://www.autotrader.co.uk/car-details/202305157391658,6595,st. albans (19 miles),2010.0,Hatchback,40000.0,1.8,,Automatic,Petrol,2.0,SKODA,MK3 6JS
565,Audi S3,https://www.autotrader.co.uk/car-details/202305097171951,9450,luton (15 miles),2010.0,Hatchback,89700.0,2.0,,Automatic,Petrol,11.0,Audi,MK3 6JS
566,Volvo S60,https://www.autotrader.co.uk/car-details/202304176362980,4990,bedford (14 miles),2010.0,Saloon,110000.0,2.0,,Manual,Diesel,3.0,Volvo,MK3 6JS
567,Mercedes-Benz A-Class,https://www.autotrader.co.uk/car-details/202302074023173,6990,4.9 (816 reviews),2010.0,Hatchback,52000.0,1.5,95.0,Automatic,Petrol,,Mercedes-Benz,MK3 6JS
568,Subaru Impreza,https://www.autotrader.co.uk/car-details/202305227643188,6770,bedford (13 miles),2010.0,Hatchback,119000.0,2.5,,Manual,Petrol,8.0,Subaru,MK3 6JS
569,Mercedes-Benz A-Class,https://www.autotrader.co.uk/car-details/202305257777240,6495,3.3 (3 reviews) northampton (18 miles),2010.0,Hatchback,60771.0,1.5,95.0,Automatic,Petrol,,Mercedes-Benz,MK3 6JS
570,Mercedes-Benz C Class,https://www.autotrader.co.uk/car-details/202212162575127,7995,4.9 (182 reviews) wellingborough (20 miles),2010.0,Estate,74193.0,2.1,,Automatic,Diesel,,Mercedes-Benz,MK3 6JS
571,Suzuki Jimny,https://www.autotrader.co.uk/car-details/202305127303745,9975,4.9 (208 reviews),2010.0,SUV,74000.0,1.3,83.0,Automatic,Petrol,4.0,Suzuki,MK3 6JS
572,BMW 3 SERIES,https://www.autotrader.co.uk/car-details/202305207595922,9795,5.0 (3 reviews) shefford (18 miles),2010.0,Convertible,86000.0,3.0,215.0,Automatic,Petrol,,BMW,MK3 6JS
573,Mercedes-Benz C Class,https://www.autotrader.co.uk/car-details/202301113170794,3195,5.0 (2 reviews) bedford (15 miles),2010.0,Estate,126000.0,2.1,,Manual,Diesel,2.0,Mercedes-Benz,MK3 6JS
574,Saab 9-3,https://www.autotrader.co.uk/car-details/202304206470616,4495,5.0 (23 reviews) luton (16 miles),2010.0,Saloon,59858.0,1.9,,Manual,Diesel,,Saab,MK3 6JS
575,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202302264655869,3650,5.0 (23 reviews) luton (16 miles),2010.0,Hatchback,55364.0,1.6,,Manual,Petrol,,Vauxhall,MK3 6JS
576,Vauxhall Zafira,https://www.autotrader.co.uk/car-details/202304166349376,4390,4.9 (134 reviews) olney (13 miles),2010.0,MPV,71254.0,1.9,,Manual,Diesel,,Vauxhall,MK3 6JS
577,Nissan Juke,https://www.autotrader.co.uk/car-details/202305197568210,2070,aylesbury (14 miles),2010.0,SUV,165607.0,1.5,,Manual,Diesel,5.0,Nissan,MK3 6JS
578,MINI Hatch,https://www.autotrader.co.uk/car-details/202303185376671,5495,3.8 (31 reviews) bedford (17 miles),2010.0,Hatchback,59000.0,1.6,,Manual,Petrol,,MINI,MK3 6JS
579,Renault Clio,https://www.autotrader.co.uk/car-details/202205276214726,2740,4.7 (46 reviews) dunstable (16 miles),2010.0,Hatchback,82847.0,1.2,,Manual,Petrol,,Renault,MK3 6JS
580,Peugeot 3008,https://www.autotrader.co.uk/car-details/202305137322626,2999,4.5 (48 reviews) bedford (17 miles),2010.0,SUV,77000.0,1.6,,Manual,Diesel,3.0,Peugeot,MK3 6JS
581,Renault Trafic,https://www.autotrader.co.uk/car-details/202304216512557,8499,2.0 (4 reviews) bedford (16 miles),2010.0,,85000.0,2.0,115.0,Manual,Diesel,,Renault,MK3 6JS
582,BMW 1 Series,https://www.autotrader.co.uk/car-details/202301153286298,7290,4.9 (134 reviews) olney (13 miles),2010.0,Hatchback,40525.0,2.0,,Manual,Diesel,,BMW,MK3 6JS
583,Hyundai I20,https://www.autotrader.co.uk/car-details/202210241008199,2290,4.7 (46 reviews) dunstable (16 miles),2010.0,Hatchback,112047.0,1.4,,Manual,Diesel,,Hyundai,MK3 6JS
584,Mercedes-Benz E Class,https://www.autotrader.co.uk/car-details/202305207582970,4200,dunstable (13 miles),2010.0,Coupe,130000.0,2.1,,Automatic,Diesel,6.0,Mercedes-Benz,MK3 6JS
585,Honda Cr-Z,https://www.autotrader.co.uk/car-details/202304136256045,6690,4.9 (134 reviews) olney (13 miles),2010.0,Coupe,49277.0,1.5,,Manual,Petrol Hybrid,,Honda,MK3 6JS
586,SKODA Octavia,https://www.autotrader.co.uk/car-details/202303175349265,3395,5.0 (2 reviews) bedford (15 miles),2010.0,Hatchback,118000.0,2.0,,Manual,Diesel,2.0,SKODA,MK3 6JS
587,Audi Q7,https://www.autotrader.co.uk/car-details/202304216526421,9695,3.0 (4 reviews) dunstable (12 miles),2010.0,SUV,120000.0,3.0,,Automatic,Diesel,,Audi,MK3 6JS
588,Fiat Punto,https://www.autotrader.co.uk/car-details/202210220964418,2490,4.7 (46 reviews) dunstable (16 miles),2010.0,Hatchback,99415.0,1.4,,Manual,Petrol,,Fiat,MK3 6JS
589,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202305077104795,4495,3.8 (31 reviews) bedford (17 miles),2010.0,Estate,103000.0,1.6,,Automatic,Diesel,3.0,Volkswagen,MK3 6JS
590,Fiat Panda,https://www.autotrader.co.uk/car-details/202304226549272,2995,4.9 (143 reviews) kingsthorpe (19 miles),2010.0,Hatchback,53000.0,1.1,54.0,Manual,Petrol,3.0,Fiat,MK3 6JS
591,Vauxhall Zafira,https://www.autotrader.co.uk/car-details/202305026913238,2499,2.0 (4 reviews) bedford (16 miles),2010.0,MPV,91000.0,1.6,,Manual,Petrol,2.0,Vauxhall,MK3 6JS
592,Mazda3,https://www.autotrader.co.uk/car-details/202305257792009,2599,luton (17 miles),2010.0,Hatchback,174000.0,1.6,,Manual,Petrol,3.0,Mazda3,MK3 6JS
593,SEAT Altea,https://www.autotrader.co.uk/car-details/202209219948200,3240,4.7 (46 reviews) dunstable (16 miles),2010.0,MPV,72368.0,1.9,,Manual,Diesel,,SEAT,MK3 6JS
594,Audi S3,https://www.autotrader.co.uk/car-details/202305167437887,9995,5.0 (6 reviews) bedford (15 miles),2010.0,Hatchback,94000.0,2.0,,Automatic,Petrol,4.0,Audi,MK3 6JS
595,Volvo C70,https://www.autotrader.co.uk/car-details/202302244598407,5990,5.0 (23 reviews) aylesbury (20 miles),2010.0,Convertible,96000.0,2.0,,Manual,Diesel,3.0,Volvo,MK3 6JS
596,BMW 1 Series,https://www.autotrader.co.uk/car-details/202305217620586,4995,luton (15 miles),2010.0,Convertible,98000.0,2.0,,Manual,Diesel,5.0,BMW,MK3 6JS
597,Toyota Aygo,https://www.autotrader.co.uk/car-details/202305127315679,2490,5.0 (11 reviews) bedford (16 miles),2010.0,Hatchback,120000.0,1.0,,Manual,Petrol,,Toyota,MK3 6JS
598,Peugeot RCZ,https://www.autotrader.co.uk/car-details/202305107210155,2500,4.6 (12 reviews) milton keynes (5 miles),2011.0,Coupe,85300.0,1.6,,Manual,Petrol,5.0,Peugeot,MK3 6JS
599,Audi A3,https://www.autotrader.co.uk/car-details/202305237710621,2300,aylesbury (13 miles),2011.0,Hatchback,95365.0,1.2,,Automatic,Petrol,3.0,Audi,MK3 6JS
600,Renault Megane,https://www.autotrader.co.uk/car-details/202305177485434,2490,4.7 (340 reviews) milton keynes (6 miles),2011.0,Hatchback,82000.0,1.6,,Manual,Petrol,,Renault,MK3 6JS
601,Mercedes-Benz B Class,https://www.autotrader.co.uk/car-details/202305187530174,1000,milton keynes (2 miles),2011.0,MPV,111772.0,2.0,109.0,Automatic,Diesel,2.0,Mercedes-Benz,MK3 6JS
602,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202305127294438,2495,4.5 (26 reviews) bedford (15 miles),2011.0,Hatchback,99796.0,1.4,,Manual,Petrol,3.0,Vauxhall,MK3 6JS
603,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202305227643610,1350,northampton (18 miles),2011.0,Hatchback,150000.0,1.6,,Manual,Petrol,,Vauxhall,MK3 6JS
604,Toyota Verso,https://www.autotrader.co.uk/car-details/202303155279853,2495,4.5 (8 reviews) luton (15 miles),2011.0,MPV,144862.0,2.0,,Manual,Diesel,5.0,Toyota,MK3 6JS
605,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202305087142373,2695,4.5 (26 reviews) bedford (15 miles),2011.0,Hatchback,81494.0,1.2,84.0,Manual,Petrol,3.0,Vauxhall,MK3 6JS
606,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202303205431916,1909,3.7 (61 reviews) milton keynes (7 miles),2011.0,Hatchback,101147.0,1.7,,Manual,Diesel,7.0,Vauxhall,MK3 6JS
607,Ford Focus,https://www.autotrader.co.uk/car-details/202303085018966,2499,3.7 (61 reviews) milton keynes (7 miles),2011.0,Hatchback,134000.0,1.6,,Manual,Petrol,4.0,Ford,MK3 6JS
608,BMW 1 SERIES,https://www.autotrader.co.uk/car-details/202304286771910,4599,4.3 (12 reviews) leighton buzzard (9 miles),2011.0,Coupe,159500.0,3.0,215.0,Manual,Petrol,,BMW,MK3 6JS
